hangul_word,num_hanja,hanja_word
구십육,1,['九十六']
교통,1,['交通']
교장단,1,['敎長團']
교자,1,['轎子']
교인,1,['敎人']
교의,1,['敎義']
교육학자,1,['敎育學者']
교육학과,1,['敎育學科']
교육학,1,['敎育學']
교육청,1,['敎育廳']
교육지,1,['敎育誌']
교육적,1,['敎育的']
교육자적,1,['敎育者的']
교육자,1,['敎育者']
교육원,1,['敎育院']
교육열,1,['敎育熱']
교육실,1,['敎育室']
교육세율,1,['敎育稅率']
교육세,1,['敎育稅']
교육성,1,['敎育性']
교육서,1,['敎育書']
교육비,1,['敎育費']
교육부장,1,['敎育部長']
교육령,1,['敎育令']
교육권,1,['敎育權']
교육관,1,['敎育觀']
교육과,1,['敎育科']
교장도감,1,['敎藏都監']
교장론,1,['敎長論']
교장실,1,['校長室']
교주고슬,1,['膠柱鼓瑟']
교태,1,['嬌態']
교탁,1,['敎卓']
교칙,1,['校則']
교체설,1,['交替說']
교체기,1,['交替期']
교체,1,['交替']
교차점,1,['交叉點']
교차로,1,['交叉路']
교차,1,['交叉']
교직원,1,['敎職員']
교직,1,['敎職']
교주,1,['敎主']
교장직,1,['敎長職']
교종,1,['敎宗']
교조주의적,1,['敎條主義的']
교조주의자,1,['敎條主義者']
교조주의,1,['敎條主義']
교조적,1,['敎條的']
교조,1,['敎祖']
교제비,1,['交際費']
교제,1,['交際']
교전,1,['交戰']
교재원,1,['敎材園']
교재,1,['敎材']
구금당,1,['拘禁當']
구금자,1,['拘禁者']
구금죄,1,['拘禁罪']
구급,1,['救急']
구성비,1,['構成比']
구성법,1,['構成法']
구성물,1,['構成物']
구성력,1,['構成力']
구성극,1,['構成劇']
구성,1,['構成']
구설수,1,['口舌數']
구설,1,['口舌']
구석기인,1,['舊石器人']
구석기,1,['舊石器']
구서당,1,['九誓幢']
구색,1,['具色']
구상유취,1,['口尙乳臭']
구상안,1,['構想案']
구상류층,1,['舊上流層']
구상도,1,['構想圖']
구산선문,1,['九山禪門']
구산,1,['九山']
구사회주의,1,['舊社會主義']
구사일생,1,['九死一生']
구사력,1,['驅使力']
구사대,1,['救社隊']
구사,1,['驅使']
구분적,1,['區分的']
구분법,1,['區分法']
구성선,1,['構成線']
구성원,1,['構成員']
구성적,1,['構成的']
구시대,1,['舊時代']
구십오,1,['九十五']
구십삼,1,['九十三']
구십사,1,['九十四']
구십구,1,['九十九']
구십,1,['九十']
구심체,1,['求心體']
구심점,1,['求心點']
구심성,1,['求心性']
구실,1,['口實']
구식,1,['舊式']
구시대적,1,['舊時代的']
구습,1,['舊習']
구성체,1,['構成體']
구술시험,1,['口述試驗']
구술,1,['口述']
구수회의,1,['鳩首會議']
구속자,1,['拘束者']
구속성,1,['拘束性']
구속력,1,['拘束力']
구세주,1,['救世主']
구세대,1,['舊世代']
구세계,1,['舊世界']
구성체적,1,['構成體的']
구성체론,1,['構成體論']
구분론,1,['區分論']
구분,1,['區分']
구북구,1,['舊北區']
구도자,1,['求道者']
구령,1,['口令']
구랍,1,['舊臘']
구락부,1,['俱樂部']
구득난,1,['求得難']
구두점,1,['句讀點']
구두,1,['口頭']
구동,1,['驅動']
구독자,1,['購讀者']
구독료,1,['購讀料']
구독,1,['購讀']
구도적,1,['求道的']
구도독부,1,['九都督府']
구륵,1,['鉤勒']
구단협,1,['舊團協']
구단주,1,['球團主']
구단,1,['球團']
구내전화,1,['構內電話']
구내식당,1,['構內食堂']
구내방송,1,['構內放送']
구내매점,1,['構內賣店']
구내,1,['構內']
구기,1,['球技']
구급차,1,['救急車']
구급약,1,['救急藥']
구류형,1,['拘留刑']
구릉,1,['丘陵']
구부득고,1,['求不得苦']
구명대,1,['救命帶']
구보,1,['驅步']
구별,1,['區別']
구법,1,['舊法']
구백팔십,1,['九百八十']
구박,1,['驅迫']
구밀복검,1,['口蜜腹劍']
구민,1,['區民']
구미속초,1,['狗尾續貂']
구문,1,['構文']
구명정,1,['救命艇']
구명선,1,['救命船']
구명,1,['救命']
구릉성,1,['丘陵性']
구면지기,1,['舊面知己']
구면,1,['舊面']
구매자,1,['購買者']
구매설,1,['購買說']
구매선,1,['購買線']
구매사,1,['購買社']
구매력,1,['購買力']
구매,1,['購買']
구만,1,['九萬']
구릉지대,1,['丘陵地帶']
구릉지,1,['丘陵地']
국중,1,['國中']
국지적,1,['局地的']
국지전,1,['局地戰']
규소,1,['硅素']
균제성,1,['均齊性']
균점,1,['均霑']
균전제,1,['均田制']
균일성,1,['均一性']
균일가,1,['均一價']
균일,1,['均一']
균열,1,['龜裂']
균분,1,['均分']
균등,1,['均等']
균근,1,['菌根']
규합,1,['糾合']
규탄,1,['糾彈']
규칙화,1,['規則化']
규칙적,1,['規則的']
규칙성,1,['規則性']
규찰대,1,['糾察隊']
규제책,1,['規制策']
규제법,1,['規制法']
규제력,1,['規制力']
규제,1,['規制']
규정화,1,['規定化']
규정적,1,['規定的']
규정력,1,['規定力']
규율,1,['規律']
규약,1,['規約']
균질화,1,['均質化']
균형,1,['均衡']
균형미,1,['均衡美']
극동,1,['極東']
극미,1,['極微']
극목,1,['極木']
극명,1,['克明']
극렬분자,1,['極烈分子']
극렬,1,['極烈']
극력,1,['極力']
극락정토,1,['極樂淨土']
극락전,1,['極樂殿']
극락왕생,1,['極樂往生']
극락세계,1,['極樂世界']
극락,1,['極樂']
극돌기,1,['極突起']
균형적,1,['均衡的']
극독물,1,['極毒物']
극도,1,['極度']
극대화,1,['極大化']
극단화,1,['極端化']
극단적,1,['極端的']
극단론,1,['極端論']
극기복례,1,['克己復禮']
극기,1,['克己']
극구변명,1,['極口辨明']
극구,1,['極口']
귤색,1,['橘色']
규수,1,['閨秀']
규범화,1,['規範化']
국채,1,['國債']
규범적,1,['規範的']
귀족화,1,['貴族化']
귀족층,1,['貴族層']
귀족주의적,1,['貴族主義的']
귀족주의,1,['貴族主義']
귀족적,1,['貴族的']
귀족,1,['貴族']
귀재,1,['鬼才']
귀일,1,['歸一']
귀인,1,['貴人']
귀의,1,['歸依']
귀와,1,['歸臥']
귀신,1,['鬼神']
귀순자,1,['歸順者']
귀순,1,['歸順']
귀속,1,['歸屬']
귀소형,1,['歸巢型']
귀소,1,['歸巢']
귀성객,1,['歸省客']
귀성,1,['歸省']
귀선,1,['歸船']
귀빈실,1,['貴賓室']
귀빈관,1,['貴賓館']
귀빈,1,['貴賓']
귀부인,1,['貴婦人']
귀법,1,['歸法']
귀중,1,['貴重']
귀중품,1,['貴重品']
귀착,1,['歸着']
규격,1,['規格']
규범성,1,['規範性']
규범,1,['規範']
규모망,1,['規模網']
규모,1,['規模']
규명론,1,['糾明論']
규명,1,['糾明']
규구준승,1,['規矩準繩']
규격화,1,['規格化']
규격적,1,['規格的']
규격안,1,['規格案']
규격성,1,['規格性']
귀환,1,['歸還']
귀책,1,['歸責']
귀화,1,['歸化']
귀향형,1,['歸鄕型']
귀향기,1,['歸鄕記']
귀향객,1,['歸鄕客']
귀향,1,['歸鄕']
귀항지,1,['歸港地']
귀항,1,['歸港']
귀하,1,['貴下']
귀축,1,['鬼畜']
귀추,1,['歸趨']
귀천,1,['貴賤']
극미량,1,['極微量']
극벌원욕,1,['克伐怨慾']
극본,1,['劇本']
극비,1,['極秘']
근성,1,['根性']
근사치,1,['近似値']
근사,1,['近似']
근본책,1,['根本策']
근본주의적,1,['根本主義的']
근본주의,1,['根本主義']
근본적,1,['根本的']
근본,1,['根本']
근방,1,['近方']
근묵자흑,1,['近墨者黑']
근무처,1,['勤務處']
근무지,1,['勤務地']
근무조,1,['勤務組']
근무자,1,['勤務者']
근무소,1,['勤務所']
근무,1,['勤務']
근면성,1,['勤勉性']
근면,1,['勤勉']
근막통,1,['筋膜痛']
근막,1,['筋膜']
근린,1,['近隣']
근로제,1,['勤勞制']
근로자,1,['勤勞者']
근로,1,['勤勞']
근력,1,['筋力']
근세사,1,['近世史']
근소,1,['僅少']
근소세,1,['勤所稅']
근육계,1,['筋肉系']
근친,1,['近親']
근처,1,['近處']
근지구력,1,['筋持久力']
근접,1,['近接']
근절책,1,['根絶策']
근절안,1,['根絶案']
근절,1,['根絶']
근저,1,['根底']
근자,1,['近者']
근육통,1,['筋肉痛']
근육질,1,['筋肉質']
근육,1,['筋肉']
근속,1,['勤續']
근위축증,1,['筋萎縮症']
근원적,1,['根源的']
근원,1,['根源']
근왕주의,1,['勤王主義']
근연종,1,['近緣種']
근엄화,1,['謹嚴化']
근엄,1,['謹嚴']
근실,1,['勤實']
근신,1,['謹愼']
근시안적,1,['近視眼的']
근시안,1,['近視眼']
근래,1,['近來']
근동,1,['近洞']
근대화,1,['近代化']
극우파,1,['極右派']
극점,1,['極點']
극적,1,['劇的']
극장제,1,['劇場制']
극장용,1,['劇場用']
극장난,1,['劇場難']
극장가,1,['劇場街']
극장,1,['劇場']
극작술,1,['劇作術']
극작가,1,['劇作家']
극작,1,['劇作']
극의,1,['極意']
극우,1,['極右']
극중극,1,['劇中劇']
극영화,1,['劇映畵']
극언,1,['極言']
극약,1,['劇藥']
극악,1,['極惡']
극심,1,['極甚']
극소수,1,['極少數']
극성파,1,['極盛派']
극성,1,['極盛']
극빈층,1,['極貧層']
극빈자,1,['極貧者']
극빈,1,['極貧']
극좌,1,['極左']
극지방,1,['極地方']
근대주의적,1,['近代主義的']
근고,1,['勤苦']
근대적,1,['近代的']
근대인,1,['近代人']
근대식,1,['近代式']
근대성,1,['近代性']
근대사,1,['近代史']
근대극,1,['近代劇']
근대,1,['近代']
근년,1,['近年']
근기,1,['根氣']
근근자자,1,['勤勤孜孜']
근교,1,['近郊']
근경,1,['近景']
극진,1,['極盡']
근검절약,1,['勤儉節約']
근검,1,['勤儉']
근거지,1,['根據地']
근거리,1,['近距離']
근거,1,['根據']
근간,1,['根幹']
극형,1,['極刑']
극한적,1,['極限的']
극한,1,['極限']
극치,1,['極致']
극초단파,1,['極超短波']
귀배괄모,1,['龜背刮毛']
귀물,1,['貴物']
귀면,1,['鬼面']
굴곡,1,['屈曲']
군자국,1,['君子國']
군자,1,['君子']
군인전,1,['軍人田']
군인,1,['軍人']
군의회,1,['郡議會']
군의관,1,['軍醫官']
군웅할거,1,['群雄割據']
군용차,1,['軍用車']
군용지,1,['軍用地']
군용물,1,['軍用物']
군용기,1,['軍用機']
군용,1,['軍用']
군영,1,['軍營']
군역,1,['軍役']
군신유의,1,['君臣有義']
군신,1,['君臣']
군수품,1,['軍需品']
군수용,1,['軍需用']
군수실,1,['軍需室']
군수과장,1,['軍需課長']
군소,1,['群小']
군상,1,['群像']
군산,1,['軍産']
군사화,1,['軍事化']
군사주의,1,['軍事主義']
군자삼락,1,['君子三樂']
군장국,1,['君長國']
군정관,1,['軍政官']
군축국장,1,['軍縮局長']
군화,1,['軍靴']
군혼,1,['群婚']
군현제적,1,['郡縣制的']
군현제,1,['郡縣制']
군현,1,['郡縣']
군항제,1,['軍港祭']
군항,1,['軍港']
군함,1,['軍艦']
군필,1,['軍必']
군포,1,['軍布']
군치소,1,['郡治所']
군축,1,['軍縮']
군정청,1,['軍政廳']
군청색,1,['群靑色']
군청,1,['郡廳']
군집,1,['群集']
군지,1,['郡誌']
군중집회,1,['群衆集會']
군중대회,1,['群衆大會']
군중,1,['群衆']
군주,1,['君主']
군종,1,['軍宗']
군졸,1,['軍卒']
군제,1,['郡制']
군사적,1,['軍事的']
군사비,1,['軍事費']
군사부일체,1,['君師父一體']
국회의원직,1,['國會議員職']
군국주의화,1,['軍國主義化']
군국주의,1,['軍國主義']
군구,1,['軍區']
군교,1,['軍校']
군관,1,['軍官']
군계일학,1,['群鷄一鶴']
군계,1,['郡界']
군경,1,['軍警']
군견병,1,['軍犬兵']
군가,1,['軍歌']
국회직,1,['國會職']
국회의원,1,['國會議員']
군납업,1,['軍納業']
국회,1,['國會']
국화과,1,['菊花科']
국호,1,['國號']
국한문,1,['國漢文']
국한,1,['局限']
국풍파,1,['國風派']
국풍,1,['國風']
국토,1,['國土']
국태민안,1,['國泰民安']
국치민욕,1,['國恥民辱']
국책,1,['國策']
군권,1,['軍權']
군내,1,['郡內']
군사범,1,['軍事犯']
군무원,1,['軍務員']
군사령부,1,['軍司令部']
군사령관,1,['軍司令官']
군사력,1,['軍事力']
군비,1,['軍備']
군부대,1,['軍部隊']
군복,1,['軍服']
군보포,1,['軍保布']
군벌,1,['軍閥']
군번,1,['軍番']
군민,1,['郡民']
군문,1,['軍門']
군무,1,['群舞']
군단장,1,['軍團長']
군명,1,['郡名']
군림자,1,['君臨者']
군림,1,['君臨']
군령,1,['軍令']
군량미,1,['軍糧米']
군량,1,['軍糧']
군란,1,['軍亂']
군락상,1,['群落狀']
군락,1,['群落']
군대식,1,['軍隊式']
군대,1,['軍隊']
군홧,1,['軍靴']
굴복당,1,['屈服當']
귀로,1,['歸路']
굴삭기,1,['掘削機']
권태감,1,['倦怠感']
권태,1,['倦怠']
권총식,1,['拳銃式']
권총,1,['拳銃']
권좌,1,['權座']
권장량,1,['勸奬量']
권장,1,['勸奬']
권익,1,['權益']
권위화,1,['權威化']
권위지,1,['權威紙']
권위주의화,1,['權威主義化']
권위주의적,1,['權威主義的']
권위주의,1,['權威主義']
권위적,1,['權威的']
권위자,1,['權威者']
권위,1,['權威']
권연초,1,['卷煙草']
권역,1,['圈域']
권업,1,['勸業']
권세,1,['權勢']
권선징악,1,['勸善懲惡']
권선,1,['勸善']
권사,1,['勸士']
권불십년,1,['權不十年']
권부,1,['權府']
권태기,1,['倦怠期']
권토중래,1,['捲土重來']
권투,1,['拳鬪']
귀결,1,['歸結']
귀대,1,['歸隊']
귀납적,1,['歸納的']
귀납,1,['歸納']
귀금속,1,['貴金屬']
귀국,1,['歸國']
귀교,1,['貴校']
귀공자형,1,['貴公子型']
귀공자풍,1,['貴公子風']
귀공자,1,['貴公子']
귀곡성,1,['鬼哭聲']
귀경,1,['歸京']
귀갓,1,['歸家']
권한,1,['權限']
귀감,1,['龜鑑']
귀가,1,['歸家']
궤적,1,['軌跡']
궤양,1,['潰瘍']
궤변,1,['詭辯']
궤멸,1,['潰滅']
궤도선,1,['軌道線']
궤도,1,['軌道']
궐석,1,['闕席']
궐내,1,['闕內']
궐기,1,['蹶起']
권법,1,['拳法']
권문세족,1,['權門勢族']
권문세가,1,['權門勢家']
궁구,1,['窮究']
궁상,1,['窮狀']
궁리,1,['窮理']
궁녀,1,['宮女']
궁내천,1,['宮內川']
궁내수,1,['宮內水']
궁내,1,['宮內']
궁기,1,['窮氣']
궁극점,1,['窮極點']
궁극적,1,['窮極的']
궁극,1,['窮極']
궁궐,1,['宮闕']
궁고,1,['窮袴']
궁서,1,['宮書']
굿,1,['㖌']
굴착기,1,['掘鑿機']
굴착,1,['掘鑿']
굴지,1,['屈指']
굴종적,1,['屈從的']
굴종,1,['屈從']
굴절력,1,['屈折力']
굴절,1,['屈折']
굴욕적,1,['屈辱的']
굴욕사,1,['屈辱史']
굴욕,1,['屈辱']
궁색,1,['窮塞']
궁성,1,['宮城']
권문,1,['權門']
권능,1,['權能']
권모술수,1,['權謀術數']
권리금,1,['權利金']
권리,1,['權利']
권력형,1,['權力型']
권력층,1,['權力層']
권력체,1,['權力體']
권력적,1,['權力的']
권력자,1,['權力者']
권력관계,1,['權力關係']
권력,1,['權力']
권두,1,['卷頭']
권농,1,['勸農']
궁여지책,1,['窮餘之策']
권고안,1,['勸告案']
권고,1,['勸告']
권격,1,['拳擊']
궁형,1,['宮刑']
궁합,1,['宮合']
궁핍,1,['窮乏']
궁지,1,['窮地']
궁정,1,['宮廷']
궁전,1,['宮殿']
궁을,1,['弓乙']
궁원,1,['宮苑']
교육계,1,['敎育界']
교육,1,['敎育']
고입,1,['高入']
공상,1,['空想']
공안부,1,['公安部']
공안,1,['公安']
공심돈,1,['空心墩']
공신력,1,['公信力']
공신,1,['功臣']
공식화,1,['公式化']
공식형,1,['公式型']
공식적,1,['公式的']
공시적,1,['共時的']
공습경보,1,['空襲警報']
공습,1,['空襲']
공수형,1,['空手形']
공수복,1,['空輸服']
공수배,1,['空手拜']
공수단,1,['空輸團']
공손,1,['恭遜']
공소장,1,['公訴狀']
공소,1,['公訴']
공세화,1,['攻勢化']
공세형,1,['攻勢型']
공세식,1,['攻勢式']
공설,1,['公設']
공선,1,['空船']
공생균,1,['共生菌']
공생,1,['共生']
공약수,1,['公約數']
공양,1,['供養']
공양사,1,['貢洋紗']
공연단,1,['公演團']
공원묘지,1,['公園墓地']
공용,1,['共用']
공예품,1,['工藝品']
공예실,1,['工藝室']
공예관,1,['工藝館']
공예,1,['工藝']
공영제,1,['公營制']
공염불,1,['空念佛']
공연장,1,['公演場']
공연성,1,['公演性']
공연물,1,['公演物']
공여,1,['供與']
공언,1,['公言']
공업화,1,['工業化']
공업학교,1,['工業學校']
공업품,1,['工業品']
공업체,1,['工業體']
공업적,1,['工業的']
공업용수,1,['工業用水']
공업용,1,['工業用']
공업부,1,['工業部']
공업국,1,['工業國']
공업계,1,['工業界']
공업,1,['工業']
공상적,1,['空想的']
공산화,1,['共産化']
공동체적,1,['共同體的']
공산품,1,['工産品']
공방,1,['攻防']
공박,1,['攻駁']
공민,1,['公民']
공물,1,['貢物']
공문화,1,['公文化']
공문서식,1,['公文書式']
공문서,1,['公文書']
공문,1,['公文']
공무원제,1,['公務員制']
공무원,1,['公務員']
공무,1,['公務']
공모주,1,['公募株']
공모전,1,['公募展']
공명정대,1,['公明正大']
공명선거,1,['公明選擧']
공립학교,1,['公立學校']
